DATAFLOW,LAST UPDATE,freq,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2018,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2019,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2020,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2021,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2022,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2016,41,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2017,40,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2018,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2019,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2020,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2021,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CZ,2022,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2016,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2017,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2018,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2019,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2020,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2021,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DE,2022,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2016,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2017,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2019,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2020,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2021,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,DK,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2016,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2017,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2018,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2019,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2020,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2021,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EE,2022,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2016,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2017,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2018,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2019,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2020,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2021,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EL,2022,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2016,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2017,58,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2018,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2019,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2020,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2021,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,ES,2022,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2016,38,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2017,36,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2018,34,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2019,35,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2020,34,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2021,35,b
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU27_2020,2022,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU28,2016,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU28,2017,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU28,2018,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,EU28,2019,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2017,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2018,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2019,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2020,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2021,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FI,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2016,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2017,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2018,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2019,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2020,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2021,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,FR,2022,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2016,66,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2017,62,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2018,69,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2019,76,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2020,68,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2021,79,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HR,2022,75,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2016,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2017,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2018,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2019,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2020,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2021,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,HU,2022,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2016,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2017,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2018,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2019,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2020,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2021,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IE,2022,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2016,61,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2017,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2018,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2019,46,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2020,54,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2021,54,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,IT,2022,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2016,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2017,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2018,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2019,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2020,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2021,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LT,2022,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2016,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2017,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2019,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2021,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LU,2022,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2016,46,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2017,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2018,41,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2019,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2020,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2021,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,LV,2022,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2016,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2017,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2018,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2019,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2020,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2021,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,MT,2022,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2017,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2018,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2019,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2020,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2021,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,NL,2022,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2016,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2017,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2018,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2019,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2020,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2021,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PL,2022,64,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2016,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2017,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2018,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2019,46,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2020,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2021,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,PT,2022,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2016,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2017,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2018,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2019,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2020,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2021,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,RO,2022,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2016,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2017,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2018,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2019,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2020,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2021,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SE,2022,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2016,64,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2017,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2018,54,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2019,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2020,46,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2021,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SI,2022,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2016,61,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2017,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2018,58,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2019,60,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2020,64,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2021,65,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,SK,2022,67,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,UK,2016,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,UK,2017,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,UK,2018,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,UK,2019,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,UK,2020,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2016,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2017,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2018,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2019,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2020,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2021,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,AT,2022,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2016,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2019,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2021,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BE,2022,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2020,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,BG,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2016,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2019,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2020,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2021,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CY,2022,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2016,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2018,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2019,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2020,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2021,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,CZ,2022,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2016,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2017,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2018,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2019,22,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2020,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2021,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DE,2022,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2016,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2017,40,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2018,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2019,40,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2020,41,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2021,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,DK,2022,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2016,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2019,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2021,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EE,2022,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2016,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2017,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2018,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2019,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2020,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2021,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EL,2022,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2016,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2017,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2019,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2020,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,ES,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2016,8,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2017,9,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2018,10,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2019,10,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2020,11,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2021,9,b
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU27_2020,2022,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU28,2016,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU28,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU28,2018,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,EU28,2019,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2016,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2017,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2018,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2019,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2020,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2021,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FI,2022,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2016,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2017,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2018,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2019,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2020,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2021,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,FR,2022,4,
