DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2014,22,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2015,22,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2016,23,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2017,26,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2018,35,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2019,30,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2020,34,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CY,2021,33,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2000,201,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2001,226,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2002,279,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2003,285,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2004,288,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2005,351,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2006,369,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2007,404,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2008,482,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2009,478,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2010,470,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2011,488,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2012,462,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2013,476,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2014,464,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2015,547,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2016,549,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2017,579,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2018,634,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2019,697,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2020,704,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,CZ,2021,727,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2000,8942,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2001,9293,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2002,9595,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2003,9564,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2004,9644,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2005,9948,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2006,10089,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2007,10087,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2008,10258,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2009,10525,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2010,10647,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2011,10805,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2012,11006,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2013,11310,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2014,11789,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2015,11987,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2016,12102,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2017,12513,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2018,12997,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2019,13482,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2020,13364,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DE,2021,14330,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2000,315,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2001,320,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2002,328,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2003,349,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2004,368,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2005,369,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2006,404,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2007,425,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2008,449,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2009,518,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2010,473,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2011,552,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2012,502,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2013,446,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2014,450,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2015,452,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2016,461,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2017,444,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2018,461,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2019,497,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2020,516,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,DK,2021,548,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2001,23428,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2002,25158,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2003,26345,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2004,26008,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2005,27381,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2006,27836,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2007,28754,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2008,30137,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2009,31522,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2010,31658,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2011,32625,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2012,31794,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2013,32493,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2014,32997,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2015,33497,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2016,33894,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2017,34890,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2018,36402,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2019,37608,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2020,37683,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA19,2021,39825,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2001,23584,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2002,25324,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2003,26506,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2004,26196,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2005,27567,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2006,28029,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2007,28986,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2008,30379,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2009,31774,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2010,31885,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2011,32836,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2012,32013,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2013,32708,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2014,33205,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2015,33708,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2016,34109,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2017,35115,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2018,36639,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2019,37861,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2020,37941,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EA20,2021,40089,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2000,16,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2001,16,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2002,17,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2003,20,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2004,26,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2005,28,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2006,31,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2007,41,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2008,56,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2009,42,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2010,41,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2011,44,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2012,48,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2013,53,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2014,62,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2015,63,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2016,67,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2017,73,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2018,77,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2019,86,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2020,86,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EE,2021,86,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2001,387,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2002,420,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2003,430,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2004,470,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2005,487,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2006,518,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2007,575,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2008,765,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2009,848,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2010,675,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2011,656,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2012,583,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2013,626,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2014,735,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2015,551,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2016,583,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2017,596,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2018,671,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2019,669,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2020,674,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EL,2021,648,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2000,1774,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2001,1993,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2002,2248,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2003,2608,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2004,2635,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2005,2855,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2006,3005,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2007,3420,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2008,3824,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2009,4127,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2010,4192,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2011,4088,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2012,3860,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2013,3759,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2014,3699,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2015,3877,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2016,3875,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2017,3956,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2018,4112,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2019,4251,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2020,4363,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,ES,2021,4583,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2001,26240,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2002,28124,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2003,29494,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2004,29332,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2005,31215,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2006,32227,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2007,33783,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2008,35731,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2009,36505,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2010,36951,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2011,38030,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2012,37374,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2013,38252,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2014,38761,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2015,39457,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2016,40010,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2017,41540,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2018,43259,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2019,45009,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2020,45305,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,EU27_2020,2021,47907,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2001,348,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2002,366,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2003,383,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2004,379,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2005,390,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2006,393,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2007,411,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2008,440,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2009,478,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2010,487,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2011,455,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2012,468,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2013,481,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2014,489,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2015,488,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2016,504,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2017,544,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2018,553,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2019,617,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2020,566,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FI,2021,573,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2000,3062,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2001,3278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2002,3578,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2003,3703,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2004,3884,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2005,3854,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2006,3917,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2007,4022,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2008,4324,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2009,4581,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2010,4757,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2011,4699,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2012,4806,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2013,4839,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2014,4977,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2015,5008,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2016,5173,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2017,5262,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2018,5536,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2019,5685,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2020,5713,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,FR,2021,6272,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2000,144,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2001,156,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2002,166,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2003,161,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2004,188,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2005,187,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2006,193,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2007,232,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2008,242,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2009,252,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2010,227,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2011,211,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2012,219,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2013,216,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2014,208,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2015,211,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2016,215,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2017,225,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2018,236,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2019,253,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2020,258,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HR,2021,264,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2000,172,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2001,199,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2002,252,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2003,276,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2004,386,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2005,419,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2006,407,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2007,412,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2008,457,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2009,397,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,HU,2010,382,
